date,NASDAQCOM
20050526,2071.24
20050527,2075.73
20050530,
20050531,2068.22
20050601,2087.86
20050602,2097.8
20050603,2071.43
20050606,2075.76
20050607,2067.16
20050608,2060.18
20050609,2076.91
20050610,2063
20050613,2068.96
20050614,2069.4
20050615,2074.92
20050616,2089.15
20050617,2090.11
20050620,2088.13
20050621,2091.7
20050622,2092.3
20050623,2070.66
20050624,2053.27
20050627,2045.2
20050628,2069.89
20050629,2068.89
20050630,2056.96
20050701,2057.37
20050704,
20050705,2078.75
20050706,2068.65
20050707,2075.66
20050708,2112.88
20050711,2135.43
20050712,2143.15
20050713,2144.11
20050714,2152.82
20050715,2156.78
20050718,2144.87
20050719,2173.18
20050720,2188.57
20050721,2178.6
20050722,2179.74
20050725,2166.74
20050726,2175.99
20050727,2186.22
20050728,2198.44
20050729,2184.83
20050801,2195.38
20050802,2218.15
20050803,2216.81
20050804,2191.32
20050805,2177.91
20050808,2164.39
20050809,2174.19
20050810,2157.81
20050811,2174.55
20050812,2156.9
20050815,2167.4
20050816,2137.6
20050817,2145.15
20050818,2136.8
20050819,2135.56
20050822,2141.41
20050823,2137.25
20050824,2128.91
20050825,2134.37
20050826,2120.77
20050829,2137.65
20050830,2129.76
20050831,2152.9
20050901,2147.9
20050902,2141.7
20050905,
20050906,2166.86
20050907,2172.3
20050908,2166.3
20050909,2175.51
20050912,2182.83
20050913,2171.75
20050914,2149.33
20050915,2146.15
20050916,2160.35
20050919,2145.26
20050920,2131.33
20050921,2106.64
20050922,2110.78
20050923,2116.84
20050926,2121.46
20050927,2116.42
20050928,2115.4
20050929,2141.22
20050930,2151.69
20051003,2155.43
20051004,2139.36
20051005,2103.2
20051006,2084.8
20051007,2090.35
20051010,2078.92
20051011,2061.9
20051012,2037.47
20051013,2047.22
20051014,2064.83
20051017,2070.3
20051018,2056
20051019,2091.24
20051020,2068.11
20051021,2082.21
20051024,2115.83
20051025,2109.45
20051026,2100.5
20051027,2063.81
20051028,2089.88
20051031,2120.3
20051101,2114.5
20051102,2144.31
20051103,2160.22
20051104,2169.43
20051107,2178.24
20051108,2172.07
20051109,2175.81
20051110,2196.68
20051111,2202.47
20051114,2200.95
20051115,2186.74
20051116,2187.93
20051117,2220.46
20051118,2227.07
20051121,2241.67
20051122,2253.56
20051123,2259.98
20051124,
20051125,2263.01
20051128,2239.37
20051129,2232.71
20051130,2232.82
20051201,2267.17
20051202,2273.37
20051205,2257.64
20051206,2260.76
20051207,2252.01
20051208,2246.46
20051209,2256.73
20051212,2260.95
20051213,2265
20051214,2262.59
20051215,2260.63
20051216,2252.48
20051219,2222.74
20051220,2222.42
20051221,2231.66
20051222,2246.49
20051223,2249.42
20051226,
20051227,2226.89
20051228,2228.94
20051229,2218.16
20051230,2205.32
20060102,
20060103,2243.74
20060104,2263.46
20060105,2276.87
20060106,2305.62
20060109,2318.69
20060110,2320.32
20060111,2331.36
20060112,2316.69
20060113,2317.04
20060116,
20060117,2302.69
20060118,2279.64
20060119,2301.81
20060120,2247.7
20060123,2248.47
20060124,2265.25
20060125,2260.65
20060126,2283
20060127,2304.23
20060130,2306.78
20060131,2305.82
20060201,2310.56
20060202,2281.57
20060203,2262.58
20060206,2258.8
20060207,2244.96
20060208,2266.98
20060209,2255.87
20060210,2261.88
20060213,2239.81
20060214,2262.17
20060215,2276.43
20060216,2294.63
20060217,2282.36
20060220,
20060221,2262.96
20060222,2283.17
20060223,2279.32
20060224,2287.04
20060227,2307.18
20060228,2281.39
20060301,2314.64
20060302,2311.11
20060303,2302.6
20060306,2286.03
20060307,2268.38
20060308,2267.46
20060309,2249.72
20060310,2262.04
20060313,2267.03
20060314,2295.9
20060315,2311.84
20060316,2299.56
20060317,2306.48
20060320,2314.11
20060321,2294.23
20060322,2303.35
20060323,2300.15
20060324,2312.82
20060327,2315.58
20060328,2304.46
20060329,2337.78
20060330,2340.82
20060331,2339.79
20060403,2336.74
20060404,2345.36
20060405,2359.75
20060406,2361.17
20060407,2339.02
20060410,2333.27
20060411,2310.35
20060412,2314.68
20060413,2326.11
20060414,
20060417,2311.16
20060418,2356.14
20060419,2370.88
20060420,2362.55
20060421,2342.86
20060424,2333.38
20060425,2330.3
20060426,2333.63
20060427,2344.95
20060428,2322.57
20060501,2304.79
20060502,2309.84
20060503,2303.97
20060504,2323.9
20060505,2342.57
20060508,2344.99
20060509,2338.25
20060510,2320.74
20060511,2272.7
20060512,2243.78
20060515,2238.52
20060516,2229.13
20060517,2195.8
20060518,2180.32
20060519,2193.88
20060522,2172.86
20060523,2158.76
20060524,2169.17
20060525,2198.24
20060526,2210.37
20060529,
20060530,2164.74
20060531,2178.88
20060601,2219.86
20060602,2219.41
20060605,2169.62
20060606,2162.78
20060607,2151.8
20060608,2145.32
20060609,2135.06
20060612,2091.32
20060613,2072.47
20060614,2086
20060615,2144.15
20060616,2129.95
20060619,2110.42
20060620,2107.06
20060621,2141.2
20060622,2122.98
20060623,2121.47
20060626,2133.67
20060627,2100.25
20060628,2111.84
20060629,2174.38
20060630,2172.09
20060703,2190.43
20060704,
20060705,2153.34
20060706,2155.09
20060707,2130.06
20060710,2116.93
20060711,2128.86
20060712,2090.24
20060713,2054.11
20060714,2037.35
20060717,2037.72
20060718,2043.22
20060719,2080.71
20060720,2039.42
20060721,2020.39
20060724,2061.84
20060725,2073.9
20060726,2070.46
20060727,2054.47
20060728,2094.14
20060731,2091.47
20060801,2061.99
20060802,2078.81
20060803,2092.34
20060804,2085.05
20060807,2072.5
20060808,2060.85
20060809,2060.28
20060810,2071.74
20060811,2057.71
20060814,2069.04
20060815,2115.01
20060816,2149.54
20060817,2157.61
20060818,2163.95
20060821,2147.75
20060822,2150.02
20060823,2134.66
20060824,2137.11
20060825,2140.29
20060828,2160.7
20060829,2172.3
20060830,2185.73
20060831,2183.75
20060901,2193.16
20060904,
20060905,2205.7
20060906,2167.84
20060907,2155.29
20060908,2165.79
20060911,2173.25
20060912,2215.82
20060913,2227.67
20060914,2228.73
20060915,2235.59
20060918,2235.75
20060919,2222.37
20060920,2252.89
20060921,2237.75
20060922,2218.93
20060925,2249.07
20060926,2261.34
20060927,2263.39
20060928,2270.02
20060929,2258.43
20061002,2237.6
20061003,2243.65
20061004,2290.95
20061005,2306.34
20061006,2299.99
20061009,2311.77
20061010,2315.43
20061011,2308.27
20061012,2346.18
20061013,2357.29
20061016,2363.84
20061017,2344.95
20061018,2337.15
20061019,2340.94
20061020,2342.3
20061023,2355.56
20061024,2344.84
20061025,2356.59
20061026,2379.1
20061027,2350.62
20061030,2363.77
20061031,2366.71
20061101,2334.35
20061102,2334.02
20061103,2330.79
20061106,2365.95
20061107,2375.88
20061108,2384.94
20061109,2376.01
20061110,2389.72
20061113,2406.38
20061114,2430.66
20061115,2442.75
20061116,2449.06
20061117,2445.86
20061120,2452.72
20061121,2454.84
20061122,2465.98
20061123,
20061124,2460.26
20061127,2405.92
20061128,2412.61
20061129,2432.23
20061130,2431.77
20061201,2413.21
20061204,2448.39
20061205,2452.38
20061206,2445.86
20061207,2427.69
20061208,2437.36
20061211,2442.86
20061212,2431.6
20061213,2432.41
20061214,2453.85
20061215,2457.2
20061218,2435.57
20061219,2429.55
20061220,2427.61
20061221,2415.85
20061222,2401.18
20061225,
20061226,2413.51
20061227,2431.22
20061228,2425.57
20061229,2415.29
20070101,
20070102,
20070103,2423.16
20070104,2453.43
20070105,2434.25
20070108,2438.2
20070109,2443.83
20070110,2459.33
20070111,2484.85
20070112,2502.82
20070115,
20070116,2497.78
20070117,2479.42
20070118,2443.21
20070119,2451.31
20070122,2431.07
20070123,2431.41
20070124,2466.28
20070125,2434.24
20070126,2435.49
20070129,2441.09
20070130,2448.64
20070131,2463.93
20070201,2468.38
20070202,2475.88
20070205,2470.6
20070206,2471.49
20070207,2490.5
20070208,2488.67
20070209,2459.82
20070212,2450.38
20070213,2459.88
20070214,2488.38
20070215,2497.1
20070216,2496.31
20070219,
20070220,2513.04
20070221,2518.42
20070222,2524.94
20070223,2515.1
20070226,2504.52
20070227,2407.86
20070228,2416.15
20070301,2404.21
20070302,2368
20070305,2340.68
20070306,2385.14
20070307,2374.64
20070308,2387.73
20070309,2387.55
20070312,2402.29
20070313,2350.57
20070314,2371.74
20070315,2378.7
20070316,2372.66
20070319,2394.41
20070320,2408.21
20070321,2455.92
20070322,2451.74
20070323,2448.93
20070326,2455.63
20070327,2437.43
20070328,2417.1
20070329,2417.88
20070330,2421.64
20070402,2422.26
20070403,2450.33
20070404,2458.69
20070405,2471.34
20070406,
20070409,2469.18
20070410,2477.61
20070411,2459.31
20070412,2480.32
20070413,2491.94
20070416,2518.33
20070417,2516.95
20070418,2510.5
20070419,2505.35
20070420,2526.39
20070423,2523.67
20070424,2524.54
20070425,2547.89
20070426,2554.46
20070427,2557.21
20070430,2525.09
20070501,2531.53
20070502,2557.84
20070503,2565.46
20070504,2572.15
20070507,2570.95
20070508,2571.75
20070509,2576.34
20070510,2533.74
20070511,2562.22
20070514,2546.44
20070515,2525.29
20070516,2547.42
20070517,2539.38
20070518,2558.45
20070521,2578.79
20070522,2588.02
20070523,2577.05
20070524,2537.92
20070525,2557.19
20070528,
20070529,2572.06
20070530,2592.59
20070531,2604.52
20070601,2613.92
20070604,2618.29
20070605,2611.23
20070606,2587.18
20070607,2541.38
20070608,2573.54
20070611,2572.15
20070612,2549.77
20070613,2582.31
20070614,2599.41
20070615,2626.71
20070618,2626.6
20070619,2626.76
20070620,2599.96
20070621,2616.96
20070622,2588.96
20070625,2577.08
20070626,2574.16
20070627,2605.35
20070628,2608.37
20070629,2603.23
20070702,2632.3
20070703,2644.95
20070704,
20070705,2656.65
20070706,2666.51
20070709,2670.02
20070710,2639.16
20070711,2651.79
20070712,2701.73
20070713,2707
20070716,2697.33
20070717,2712.29
20070718,2699.49
20070719,2720.04
20070720,2687.6
20070723,2690.58
20070724,2639.86
20070725,2648.17
20070726,2599.34
20070727,2562.24
20070730,2583.28
20070731,2546.27
20070801,2553.87
20070802,2575.98
20070803,2511.25
20070806,2547.33
20070807,2561.6
20070808,2612.98
20070809,2556.49
20070810,2544.89
20070813,2542.24
20070814,2499.12
20070815,2458.83
20070816,2451.07
20070817,2505.03
20070820,2508.59
20070821,2521.3
20070822,2552.8
20070823,2541.7
20070824,2576.69
20070827,2561.25
20070828,2500.64
20070829,2563.16
20070830,2565.3
20070831,2596.36
20070903,
20070904,2630.24
20070905,2605.95
20070906,2614.32
20070907,2565.7
20070910,2559.11
20070911,2597.47
20070912,2592.07
20070913,2601.06
20070914,2602.18
20070917,2581.66
20070918,2651.66
20070919,2666.48
20070920,2654.29
20070921,2671.22
20070924,2667.95
20070925,2683.45
20070926,2699.03
20070927,2709.59
20070928,2701.5
20071001,2740.99
20071002,2747.11
20071003,2729.43
20071004,2733.57
20071005,2780.32
20071008,2787.37
20071009,2803.91
20071010,2811.61
20071011,2772.2
20071012,2805.68
20071015,2780.05
20071016,2763.91
20071017,2792.67
20071018,2799.31
20071019,2725.16
20071022,2753.93
20071023,2799.26
20071024,2774.76
20071025,2750.86
20071026,2804.19
20071029,2817.44
20071030,2816.71
20071031,2859.12
20071101,2794.83
20071102,2810.38
20071105,2795.18
20071106,2825.18
20071107,2748.76
20071108,2696
20071109,2627.94
20071112,2584.13
20071113,2673.65
20071114,2644.32
20071115,2618.51
20071116,2637.24
20071119,2593.38
20071120,2596.81
20071121,2562.15
20071122,
20071123,2596.6
20071126,2540.99
20071127,2580.8
20071128,2662.91
20071129,2668.13
20071130,2660.96
20071203,2637.13
20071204,2619.83
20071205,2666.36
20071206,2709.03
20071207,2706.16
20071210,2718.95
20071211,2652.35
20071212,2671.14
20071213,2668.49
20071214,2635.74
20071217,2574.46
20071218,2596.03
20071219,2601.01
20071220,2640.86
20071221,2691.99
20071224,2713.5
20071225,
20071226,2724.41
20071227,2676.79
20071228,2674.46
20071231,2652.28
20080101,
20080102,2609.63
20080103,2602.68
20080104,2504.65
20080107,2499.46
20080108,2440.51
20080109,2474.55
20080110,2488.52
20080111,2439.94
20080114,2478.3
20080115,2417.59
20080116,2394.59
20080117,2346.9
20080118,2340.02
20080121,
20080122,2292.27
20080123,2316.41
20080124,2360.92
20080125,2326.2
20080128,2349.91
20080129,2358.06
20080130,2349
20080131,2389.86
20080201,2413.36
20080204,2382.85
20080205,2309.57
20080206,2278.75
20080207,2293.03
20080208,2304.85
20080211,2320.06
20080212,2320.04
20080213,2373.93
20080214,2332.54
20080215,2321.8
20080218,
20080219,2306.2
20080220,2327.1
20080221,2299.78
20080222,2303.35
20080225,2327.48
20080226,2344.99
20080227,2353.78
20080228,2331.57
20080229,2271.48
20080303,2258.6
20080304,2260.28
20080305,2272.81
20080306,2220.5
20080307,2212.49
20080310,2169.34
20080311,2255.76
20080312,2243.87
20080313,2263.61
20080314,2212.49
20080317,2177.01
20080318,2268.26
20080319,2209.96
20080320,2258.11
20080321,
20080324,2326.75
20080325,2341.05
20080326,2324.36
20080327,2280.83
20080328,2261.18
20080331,2279.1
20080401,2362.75
20080402,2361.4
20080403,2363.3
20080404,2370.98
20080407,2364.83
20080408,2348.76
20080409,2322.12
20080410,2351.7
20080411,2290.24
20080414,2275.82
20080415,2286.04
20080416,2350.11
20080417,2341.83
20080418,2402.97
20080421,2408.04
20080422,2376.94
20080423,2405.21
20080424,2428.92
20080425,2422.93
20080428,2424.4
20080429,2426.1
20080430,2412.8
20080501,2480.71
20080502,2476.99
20080505,2464.12
20080506,2483.31
20080507,2438.49
20080508,2451.24
20080509,2445.52
20080512,2488.49
20080513,2495.12
20080514,2496.7
20080515,2533.73
20080516,2528.85
20080519,2516.09
20080520,2492.26
20080521,2448.27
20080522,2464.58
20080523,2444.67
20080526,
20080527,2481.24
20080528,2486.7
20080529,2508.32
20080530,2522.66
20080602,2491.53
20080603,2480.48
20080604,2503.14
20080605,2549.94
20080606,2474.56
20080609,2459.46
20080610,2448.94
20080611,2394.01
20080612,2404.35
20080613,2454.5
20080616,2474.78
20080617,2457.73
20080618,2429.71
20080619,2462.06
20080620,2406.09
20080623,2385.74
20080624,2368.28
20080625,2401.26
20080626,2321.37
20080627,2315.63
20080630,2292.98
20080701,2304.97
20080702,2251.46
20080703,2245.38
20080704,
20080707,2243.32
20080708,2294.44
20080709,2234.89
20080710,2257.85
20080711,2239.08
20080714,2212.87
20080715,2215.71
20080716,2284.85
20080717,2312.3
20080718,2282.78
20080721,2279.53
20080722,2303.96
20080723,2325.88
20080724,2280.11
20080725,2310.53
20080728,2264.22
20080729,2319.62
20080730,2329.72
20080731,2325.55
20080801,2310.96
20080804,2285.56
20080805,2349.83
20080806,2378.37
20080807,2355.73
20080808,2414.1
20080811,2439.95
20080812,2430.61
20080813,2428.62
20080814,2453.67
20080815,2452.52
20080818,2416.98
20080819,2384.36
20080820,2389.08
20080821,2380.38
20080822,2414.71
20080825,2365.59
20080826,2361.97
20080827,2382.46
20080828,2411.64
20080829,2367.52
20080901,
20080902,2349.24
20080903,2333.73
20080904,2259.04
20080905,2255.88
20080908,2269.76
20080909,2209.81
20080910,2228.7
20080911,2258.22
20080912,2261.27
20080915,2179.91
20080916,2207.9
20080917,2098.85
20080918,2199.1
20080919,2273.9
20080922,2178.98
20080923,2153.33
20080924,2155.68
20080925,2186.57
20080926,2183.34
20080929,1983.73
20080930,2091.88
20081001,2069.4
20081002,1976.72
20081003,1947.39
20081006,1862.96
20081007,1754.88
20081008,1740.33
20081009,1645.12
20081010,1649.51
20081013,1844.25
20081014,1779.01
20081015,1628.33
20081016,1717.71
20081017,1711.29
20081020,1770.03
20081021,1696.68
20081022,1615.75
20081023,1603.91
20081024,1552.03
20081027,1505.9
20081028,1649.47
20081029,1657.21
20081030,1698.52
20081031,1720.95
20081103,1726.33
20081104,1780.12
20081105,1681.64
20081106,1608.7
20081107,1647.4
20081110,1616.74
20081111,1580.9
20081112,1499.21
20081113,1596.7
20081114,1516.85
20081117,1482.05
20081118,1483.27
20081119,1386.42
20081120,1316.12
20081121,1384.35
20081124,1472.02
20081125,1464.73
20081126,1532.1
20081127,
20081128,1535.57
20081201,1398.07
20081202,1449.8
20081203,1492.38
20081204,1445.56
20081205,1509.31
20081208,1571.74
20081209,1547.34
20081210,1565.48
20081211,1507.88
20081212,1540.72
20081215,1508.34
20081216,1589.89
20081217,1579.31
20081218,1552.37
20081219,1564.32
20081222,1532.35
20081223,1521.54
20081224,1524.9
20081225,
20081226,1530.24
20081229,1510.32
20081230,1550.7
20081231,1577.03
20090101,
20090102,1632.21
20090105,1628.03
20090106,1652.38
20090107,1599.06
20090108,1617.01
20090109,1571.59
20090112,1538.79
20090113,1546.46
20090114,1489.64
20090115,1511.84
20090116,1529.33
20090119,
20090120,1440.86
20090121,1507.07
20090122,1465.49
20090123,1477.29
20090126,1489.46
20090127,1504.9
20090128,1558.34
20090129,1507.84
20090130,1476.42
20090202,1494.43
20090203,1516.3
20090204,1515.05
20090205,1546.24
20090206,1591.71
20090209,1591.56
20090210,1524.73
20090211,1530.5
